군구분,검사구분코드,검사지침구분,검사지침코드,검사지침코드명,자격면허등급
육군,7031,자격,0110,금속재료기술사,기사급이상
공군,BJ07,자격,0110,금속재료기술사,기사급이상
해병,BJ20,자격,1104,금속재료기사,기사급이상
해병,BJ01,자격,1104,금속재료기사,기사급이상
해군,BJ01,자격,1104,금속재료기사,기사급이상
육군,7031,자격,B104,금속재료기사,기사급이상
육군,7031,자격,1104,금속재료기사,기사급이상
해병,BJ20,자격,3221,금속재료기능장,기사급이상
해병,BJ07,자격,3221,금속재료기능장,기사급이상
해병,BJ01,자격,3221,금속재료기능장,기사급이상
해병,3105,자격,3221,금속재료기능장,기사급이상
해군,BJ07,자격,3221,금속재료기능장,산업기사급
해군,BJ01,자격,3221,금속재료기능장,기사급이상
해군,3009,자격,3221,금속재료기능장,산업기사급
육군,7031,자격,3221,금속재료기능장,기사급이상
공군,BJ07,자격,3221,금속재료기능장,기사급이상
해병,3105,자격,9190,금속도장기능사보,기능사급
해군,BJ07,자격,9190,금속도장기능사보,기능사급
해군,3009,자격,9190,금속도장기능사보,기능사급
공군,BJ07,자격,9190,금속도장기능사보,기능사급
해병,BJ20,자격,7450,금속도장기능사,기능사급
해병,BJ07,자격,7450,금속도장기능사,기능사급
해병,BJ01,자격,7450,금속도장기능사,기능사급
해병,3105,자격,7450,금속도장기능사,기능사급
해군,BJ07,자격,7450,금속도장기능사,기능사급
해군,BJ01,자격,7450,금속도장기능사,기능사급
해군,3009,자격,7450,금속도장기능사,기능사급
육군,7031,자격,F450,금속도장기능사,기능사급
육군,7031,자격,7450,금속도장기능사,기능사급
공군,BJ07,자격,7450,금속도장기능사,기능사급
공군,BJ01,자격,7450,금속도장기능사,기능사급
공군,BJ01,자격,F450,금속도장기능사,기능사급
해병,BJ20,자격,P43N,금속도장_L4,산업기사급
해병,BJ20,자격,P45N,금속도장_L4,산업기사급
해병,BJ20,자격,4P0B,금속도장_L4,산업기사급
해병,BJ20,자격,P40N,금속도장_L4,산업기사급
해병,BJ01,자격,P43N,금속도장_L4,산업기사급
해병,BJ01,자격,P45N,금속도장_L4,산업기사급
해병,BJ01,자격,4P0B,금속도장_L4,산업기사급
해병,BJ01,자격,P40N,금속도장_L4,산업기사급
해군,BJ07,자격,P40N,금속도장_L4,산업기사급
해군,BJ07,자격,P43N,금속도장_L4,산업기사급
해군,BJ07,자격,4P0B,금속도장_L4,산업기사급
해군,BJ07,자격,P45N,금속도장_L4,산업기사급
해군,BJ01,자격,4P0B,금속도장_L4,산업기사급
해군,BJ01,자격,P40N,금속도장_L4,산업기사급
해군,BJ01,자격,P43N,금속도장_L4,산업기사급
해군,BJ01,자격,P45N,금속도장_L4,산업기사급
육군,7031,자격,P40N,금속도장_L4,산업기사급
육군,7031,자격,4P0B,금속도장_L4,산업기사급
육군,7031,자격,P43N,금속도장_L4,산업기사급
육군,7031,자격,P45N,금속도장_L4,산업기사급
공군,BJ01,자격,4P0B,금속도장_L4,산업기사급
공군,BJ01,자격,P43N,금속도장_L4,산업기사급
공군,BJ01,자격,P40N,금속도장_L4,산업기사급
공군,BJ01,자격,P45N,금속도장_L4,산업기사급
해병,BJ20,자격,P20L,금속도장_L2,기능사급
해병,BJ20,자격,2P0B,금속도장_L2,기능사급
해병,BJ20,자격,P23L,금속도장_L2,기능사급
해병,BJ20,자격,P25L,금속도장_L2,기능사급
해병,BJ01,자격,P20L,금속도장_L2,기능사급
해병,BJ01,자격,P25L,금속도장_L2,기능사급
해병,BJ01,자격,P23L,금속도장_L2,기능사급
해병,BJ01,자격,2P0B,금속도장_L2,기능사급
해군,BJ07,자격,2P0B,금속도장_L2,기능사급
해군,BJ07,자격,P25L,금속도장_L2,기능사급
해군,BJ07,자격,P23L,금속도장_L2,기능사급
해군,BJ07,자격,P20L,금속도장_L2,기능사급
해군,BJ01,자격,2P0B,금속도장_L2,기능사급
해군,BJ01,자격,P23L,금속도장_L2,기능사급
해군,BJ01,자격,P20L,금속도장_L2,기능사급
해군,BJ01,자격,P25L,금속도장_L2,기능사급
육군,7031,자격,P23L,금속도장_L2,기능사급
육군,7031,자격,2P0B,금속도장_L2,기능사급
육군,7031,자격,P20L,금속도장_L2,기능사급
육군,7031,자격,P25L,금속도장_L2,기능사급
공군,BJ01,자격,P23L,금속도장_L2,기능사급
공군,BJ01,자격,P25L,금속도장_L2,기능사급
공군,BJ01,자격,P20L,금속도장_L2,기능사급
공군,BJ01,자격,2P0B,금속도장_L2,기능사급
해병,BJ07,자격,1103,금속기사(제련분야),기사급이상
해병,3105,자격,1103,금속기사(제련분야),기사급이상
해병,3104,자격,1103,금속기사(제련분야),기사급이상
해군,BJ07,자격,1103,금속기사(제련분야),기사급이상
해군,3009,자격,1103,금속기사(제련분야),기사급이상
육군,7031,자격,1103,금속기사(제련분야),기사급이상
공군,BJ07,자격,1103,금속기사(제련분야),기사급이상
해병,BJ07,자격,1101,금속기사(재료분야),기사급이상
해병,BJ07,자격,1102,금속기사(재료분야),기사급이상
해병,3105,자격,1101,금속기사(재료분야),기사급이상
해병,3105,자격,1102,금속기사(재료분야),기사급이상
해병,3104,자격,1102,금속기사(재료분야),기사급이상
해병,3104,자격,1101,금속기사(재료분야),기사급이상
해군,BJ07,자격,1101,금속기사(재료분야),기사급이상
해군,BJ07,자격,1102,금속기사(재료분야),기사급이상
해군,3009,자격,1101,금속기사(재료분야),기사급이상
해군,3009,자격,1102,금속기사(재료분야),기사급이상
육군,C013,자격,1101,금속기사(재료분야),기사급이상
육군,C013,자격,1102,금속기사(재료분야),기사급이상
육군,7031,자격,1101,금속기사(재료분야),기사급이상
육군,7031,자격,1102,금속기사(재료분야),기사급이상
공군,BJ07,자격,1102,금속기사(재료분야),기사급이상
공군,BJ07,자격,1101,금속기사(재료분야),기사급이상
해병,BJ07,자격,9588,금속기사,기사급이상
해병,3105,자격,9588,금속기사,기사급이상
육군,7031,자격,9588,금속기사,기사급이상
해병,BJ07,자격,7440,금속공예기능사,기능사급
해병,3105,자격,7440,금속공예기능사,기능사급
해군,BJ07,자격,7440,금속공예기능사,기능사급
해군,3009,자격,7440,금속공예기능사,기능사급
육군,7031,자격,7440,금속공예기능사,기능사급
해병,BJ20,자격,0130,금속가공기술사,기사급이상
해병,BJ07,자격,0130,금속가공기술사,기사급이상
해병,BJ01,자격,0130,금속가공기술사,기사급이상
해병,3105,자격,0130,금속가공기술사,기사급이상
해군,BJ07,자격,0130,금속가공기술사,기사급이상
해군,BJ01,자격,0130,금속가공기술사,기사급이상
해군,3009,자격,0130,금속가공기술사,기사급이상
육군,C013,자격,0130,금속가공기술사,기사급이상
육군,7031,자격,0130,금속가공기술사,기사급이상
공군,BJ07,자격,0130,금속가공기술사,기사급이상
해병,BJ20,자격,1027,그린전동자동차기사,기사급이상
해병,BJ05,자격,1027,그린전동자동차기사,기사급이상
해병,BJ01,자격,1027,그린전동자동차기사,기사급이상
해군,BJ05,자격,1027,그린전동자동차기사,기사급이상
해군,BJ01,자격,1027,그린전동자동차기사,기사급이상
육군,C012,자격,B027,그린전동자동차기사,기사급이상
육군,C012,자격,1027,그린전동자동차기사,기사급이상
육군,7051,자격,1027,그린전동자동차기사,기사급이상
육군,7051,자격,B027,그린전동자동차기사,기사급이상
해병,BJ20,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
해병,BJ03,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
해병,BJ01,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
해군,BJ09,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
해군,BJ01,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
육군,4111,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
육군,4101,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
육군,1062,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
공군,BJ01,면허,A0302,그래픽기술자격(GTQ)1/2급,일반면허공인
해병,BJ20,자격,2760,귀금속가공산업기사,산업기사급
해병,BJ07,자격,2760,귀금속가공산업기사,산업기사급
해병,BJ01,자격,2760,귀금속가공산업기사,산업기사급
해병,3105,자격,2760,귀금속가공산업기사,산업기사급
해군,BJ07,자격,2760,귀금속가공산업기사,산업기사급
해군,BJ01,자격,2760,귀금속가공산업기사,산업기사급
해군,3009,자격,2760,귀금속가공산업기사,산업기사급
육군,7041,자격,2760,귀금속가공산업기사,산업기사급
육군,7041,자격,C760,귀금속가공산업기사,산업기사급
해병,BJ20,자격,3770,귀금속가공기능장,기사급이상
해병,BJ07,자격,3770,귀금속가공기능장,기사급이상
해병,BJ01,자격,3770,귀금속가공기능장,기사급이상
해병,3105,자격,3770,귀금속가공기능장,기사급이상
해군,BJ07,자격,3770,귀금속가공기능장,산업기사급
해군,BJ01,자격,3770,귀금속가공기능장,기사급이상
해군,3009,자격,3770,귀금속가공기능장,산업기사급
육군,7041,자격,3770,귀금속가공기능장,기사급이상
해병,3105,자격,9200,귀금속가공기능사보,기능사급
해군,BJ07,자격,9200,귀금속가공기능사보,기능사급
해군,3009,자격,9200,귀금속가공기능사보,기능사급
해병,BJ20,자격,7460,귀금속가공기능사,기능사급
해병,BJ20,자격,F460,귀금속가공기능사,기능사급
해병,BJ07,자격,7460,귀금속가공기능사,기능사급
해병,BJ01,자격,F460,귀금속가공기능사,기능사급
해병,BJ01,자격,7460,귀금속가공기능사,기능사급
해병,3105,자격,7460,귀금속가공기능사,기능사급
해군,BJ07,자격,7460,귀금속가공기능사,기능사급
해군,BJ01,자격,7460,귀금속가공기능사,기능사급
해군,3009,자격,7460,귀금속가공기능사,기능사급
육군,7041,자격,F460,귀금속가공기능사,기능사급
육군,7041,자격,7460,귀금속가공기능사,기능사급
공군,BJ02,자격,7460,귀금속가공기능사,기능사급
공군,BJ02,자격,F460,귀금속가공기능사,기능사급
공군,BJ01,자격,F460,귀금속가공기능사,기능사급
공군,BJ01,자격,7460,귀금속가공기능사,기능사급
해병,BJ20,자격,3V0A,귀금속가공_L3,산업기사급
해병,BJ20,자격,V35M,귀금속가공_L3,산업기사급
해병,BJ20,자격,V30M,귀금속가공_L3,산업기사급
해병,BJ01,자격,V35M,귀금속가공_L3,산업기사급
해병,BJ01,자격,V30M,귀금속가공_L3,산업기사급
해병,BJ01,자격,3V0A,귀금속가공_L3,산업기사급
해군,BJ01,자격,V35M,귀금속가공_L3,산업기사급
해군,BJ01,자격,V30M,귀금속가공_L3,산업기사급
해군,BJ01,자격,3V0A,귀금속가공_L3,산업기사급
육군,7041,자격,3V0A,귀금속가공_L3,산업기사급
육군,7041,자격,V30M,귀금속가공_L3,산업기사급
육군,7041,자격,V35M,귀금속가공_L3,산업기사급
공군,BJ01,자격,V30M,귀금속가공_L3,산업기사급
공군,BJ01,자격,3V0A,귀금속가공_L3,산업기사급
공군,BJ01,자격,V35M,귀금속가공_L3,산업기사급
해병,BJ20,자격,2051,궤도장비정비산업기사,산업기사급
해병,BJ07,자격,2051,궤도장비정비산업기사,산업기사급
해병,BJ01,자격,2051,궤도장비정비산업기사,산업기사급
해군,BJ01,자격,2051,궤도장비정비산업기사,산업기사급
